iter	Logloss
163	0.003752237846
164	0.003719850827
165	0.003681967991
166	0.003650921777
167	0.003603096949
168	0.003547032142
169	0.003519437235
170	0.003454343142
171	0.003422004112
172	0.003396209836
173	0.003333736589
174	0.003274028154
175	0.003256556812
176	0.003217218851
177	0.003171958258
178	0.003135610026
179	0.003095257553
180	0.003060197223
181	0.00302037878
182	0.002962575133
183	0.002961143109
184	0.002961141537
185	0.002961092019
186	0.00296103585
187	0.002961040566
188	0.002927883052
189	0.002927882004
190	0.002917828862
191	0.002917818644
192	0.002917289508
193	0.002917266613
194	0.00291560562
195	0.002872559075
196	0.002872553049
197	0.002872135483
198	0.002845440286
199	0.002845410418
200	0.002841115073
201	0.00280757022
202	0.002807571006
203	0.002782826744
204	0.002745905986
205	0.002745828173
206	0.002745822409
207	0.002715174703
208	0.002715183873
209	0.00270679083
210	0.002706192467
211	0.002706177271
212	0.002700941173
213	0.002699620093
214	0.002698495476
215	0.002696983566
216	0.002670199225
217	0.002631567046
218	0.002599596586
219	0.002570976528
220	0.002570878541
221	0.002570855485
222	0.002570848673
223	0.002570804133
224	0.002562833434
225	0.002536135204
226	0.002536025528
227	0.002534944082
228	0.002534879106
229	0.002533789168
230	0.002522202347
231	0.00247811966
232	0.002455548719
233	0.002439018208
234	0.002414242788
235	0.002392092935
236	0.002353878184
237	0.002324238022
238	0.00230353851
239	0.002280602201
240	0.002254121739
241	0.002236152976
242	0.002219719709
243	0.002206029583
244	0.002185919677
245	0.002170207541
246	0.00214537592
247	0.002141456663
248	0.002120498152
249	0.002102192216
250	0.002089557533
251	0.002069126234
252	0.002043921033
253	0.0020330836
254	0.002020163537
255	0.002004167044
256	0.00200417307
257	0.001978110091
258	0.00196733562
259	0.001945967522
260	0.001927524257
261	0.001916460506
262	0.001903981675
263	0.00188545008
264	0.00188545008
265	0.001867716802
266	0.001857331946
267	0.001842401224
268	0.001832273873
269	0.00181719399
270	0.001809855212
271	0.001796557603
272	0.001796576729
273	0.001783047714
274	0.001770950467
275	0.00175883696
276	0.001750486636
277	0.001744865228
278	0.001732221297
279	0.001732255649
280	0.001729270415
281	0.001724419359
282	0.001712141589
283	0.001698305548
284	0.00168883362
285	0.001678882551
286	0.001670780232
287	0.00166244562
288	0.001648691625
289	0.001634532706
290	0.001621876629
291	0.001613635487
292	0.001601959657
293	0.001601974591
294	0.001591706742
295	0.001583234017
296	0.001570060325
297	0.001557316948
298	0.001557303223
299	0.001551086363
300	0.001543289564
301	0.001537282857
302	0.00152667722
303	0.001516431135
304	0.001510383861
305	0.001498763587
306	0.001492157011
307	0.001480348456
308	0.001467654847
309	0.001462589154
310	0.001455627773
311	0.001447186089
312	0.001440610549
313	0.001426476735
314	0.001418020259
315	0.001416401126
316	0.001416359469
317	0.001406387606
318	0.00139838539
319	0.001392892444
320	0.001390147516
321	0.001380751158
322	0.001374667079
323	0.001367243038
324	0.001365054654
325	0.001357310024
326	0.001346785827
327	0.001346815957
328	0.001346800761
329	0.001339542114
330	0.001339522988
331	0.001338556375
332	0.001335873761
333	0.001328848846
334	0.001328803389
335	0.00132885985
336	0.001328791992
337	0.001320187453
338	0.001315053725
339	0.001305419244
340	0.001305424615
341	0.001297248573
342	0.001293386585
343	0.001293365495
344	0.001293353705
345	0.001293324885
346	0.001291622014
347	0.001291649786
348	0.001283803857
349	0.001283825996
350	0.001283801761
351	0.001283814337
352	0.001283815516
353	0.001283777919
354	0.001275946667
355	0.001275938021
356	0.001275847108
357	0.001275882216
358	0.001275861649
359	0.001268187721
360	0.00126814829
361	0.001268162307
362	0.001268137549
363	0.001268135584
364	0.001268130999
365	0.001268141318
366	0.001268134637
367	0.001268081713
368	0.001268085643
369	0.001268056823
370	0.001268035863
371	0.001268035863
372	0.001268050273
373	0.001267979796
374	0.001268015428
375	0.001268026169
376	0.001260300343
377	0.001254277422
378	0.00125427847
379	0.001254126511
380	0.001254145768
381	0.001251959581
382	0.001243775293
383	0.001238532019
384	0.001238562804
385	0.001231362248
386	0.00122549149
387	0.001225497254
388	0.001225459264
389	0.001225484678
390	0.001225466862
391	0.00122545481
392	0.001225404245
393	0.001225441186
394	0.001225414463
395	0.001225464766
396	0.001225450094
397	0.001225426878
398	0.001225411158
399	0.001225426616
400	0.001225404739
401	0.001225380927
402	0.001225356037
403	0.001225361932
404	0.001225357609
405	0.001225356037
406	0.001217553741
407	0.001217574963
408	0.001217447007
409	0.001217402991
410	0.001217391201
411	0.001217443863
412	0.001217394607
413	0.001217396018
414	0.001217400341
415	0.001217393136
416	0.001217363923
417	0.001217388944
418	0.001217345977
419	0.001216127088
420	0.001216102592
421	0.001210994099
422	0.001202306683
423	0.001197100495
424	0.001197099185
425	0.001197083596
426	0.00119704862
427	0.001196958885
428	0.001196995827
429	0.001196963863
430	0.001196960326
431	0.001196952597
432	0.001196982072
433	0.001196952466
434	0.001196949322
435	0.001196903472
436	0.001196897447
437	0.001196857754
438	0.001196852907
439	0.001196666304
440	0.00119668022
441	0.001196682417
442	0.001196639318
443	0.001196649274
444	0.001196592421
445	0.001196614953
446	0.001196639872
447	0.001196623497
448	0.001196607253
449	0.001196591403
450	0.001189771923
451	0.001185938874
452	0.001184355963
453	0.001184354522
454	0.001184363299
455	0.001184352819
456	0.001183828036
457	0.001179222455
458	0.001179213416
459	0.001179214464
460	0.001174844419
461	0.001174857227
462	0.001174814884
463	0.001174854738
464	0.001174562116
465	0.001174532772
466	0.001174532772
467	0.001174517052
468	0.001174526353
469	0.001174523209
470	0.001174527532
471	0.001174520196
472	0.001174500385
473	0.001174488333
474	0.001174282402
475	0.001174313842
476	0.001174281747
477	0.00117427431
478	0.001174305488
479	0.001174284266
480	0.001174267891
481	0.001174164342
482	0.001174180979
483	0.001174104112
484	0.001174076734
485	0.001174078568
486	0.001174064682
487	0.001174036517
488	0.001174020666
489	0.001173973768
490	0.00117398713
491	0.0011739963
492	0.001173954904
493	0.001173932896
494	0.001173898444
495	0.001173858096
496	0.001173851415
497	0.001173815259
498	0.001173774911
499	0.001173762073
